Sentence #	Word	POS	Tag
Sentence 1271	o	DET	O
Sentence 1271	seu	DET	O
Sentence 1271	perfil	NOUN	O
Sentence 1271	foi	AUX	O
Sentence 1271	visto	VERB	O
Sentence 1271	por	ADP	O
Sentence 1271	8	NUM	O
Sentence 1271	pessoas	NOUN	O
Sentence 1271	nas	DET	O
Sentence 1271	últimas	ADJ	O
Sentence 1271	12	NUM	O
Sentence 1271	horas	NOUN	O
Sentence 1271	https://t.co/9sdgDVRJeS	NOUN	O
Sentence 1272	Prova	NOUN	O
Sentence 1272	do	PROPN	O
Sentence 1272	Zé	PROPN	B-person
Sentence 1272	hj	CCONJ	O
Sentence 1272	vai	AUX	O
Sentence 1272	ta	ADP	O
Sentence 1272	tipo	NOUN	O
Sentence 1272	como	ADP	O
Sentence 1272	um	DET	O
Sentence 1272	mel	NOUN	O
Sentence 1273	1	NUM	O
Sentence 1273	pessoa	NOUN	O
Sentence 1273	acaba	AUX	O
Sentence 1273	de	ADP	O
Sentence 1273	visitar	VERB	O
Sentence 1273	seu	DET	O
Sentence 1273	perfil	NOUN	O
Sentence 1273	https://t.co/wWhatPWD3f	PROPN	O
Sentence 1274	Bom	NUM	O
Sentence 1274	dia	NOUN	O
Sentence 1274	né	NUM	O
Sentence 1275	Eu	PRON	O
Sentence 1275	publiquei	VERB	O
Sentence 1275	uma	DET	O
Sentence 1275	nova	ADJ	O
Sentence 1275	foto	NOUN	O
Sentence 1275	no	ADP	O
Sentence 1275	Facebook	PROPN	B-organization
Sentence 1275	https://t.co/VV092RhES5	PROPN	O
Sentence 1276	lavei	VERB	O
Sentence 1276	meu	DET	O
Sentence 1276	cabelo	NOUN	O
Sentence 1276	ontem	ADV	O
Sentence 1276	💆	ADP	O
Sentence 1276	🏼	PROPN	O
Sentence 1277	#	PROPN	O
Sentence 1277	NanoCRISPR	PROPN	O
Sentence 1277	Nova	PROPN	O
Sentence 1277	técnica	NOUN	O
Sentence 1277	de	ADP	O
Sentence 1277	edição	NOUN	O
Sentence 1277	genética	ADJ	O
Sentence 1277	corrige	VERB	O
Sentence 1277	Distrofia	PROPN	O
Sentence 1277	muscular	PROPN	O
Sentence 1277	de	ADP	O
Sentence 1277	Duchenne	PROPN	O
Sentence 1277	em	ADP	O
Sentence 1277	animais	NOUN	O
Sentence 1277	A	DET	O
Sentence 1277	CRISPR	PROPN	O
Sentence 1277	-	PUNCT	O
Sentence 1277	Cpf1	PUNCT	O
Sentence 1277	se	SCONJ	O
Sentence 1277	...	PUNCT	O
Sentence 1277	https://t.co/Qi5SLKqTFN	NOUN	O
Sentence 1278	acordei	VERB	O
Sentence 1278	nenês	ADJ	O
Sentence 1279	seu	DET	O
Sentence 1279	perfil	NOUN	O
Sentence 1279	foi	AUX	O
Sentence 1279	visto	VERB	O
Sentence 1279	por	ADP	O
Sentence 1279	5	NUM	O
Sentence 1279	pessoas	NOUN	O
Sentence 1279	nas	ADP	O
Sentence 1279	últimas	ADJ	O
Sentence 1279	6	NUM	O
Sentence 1279	horas	NOUN	O
Sentence 1279	https://t.co/5EmCuazMaj	ADJ	O
Sentence 1280	@__JuuJu	VERB	O
Sentence 1280	nada	PROPN	O
Sentence 1280	teria	VERB	O
Sentence 1280	valor	NOUN	O
Sentence 1280	,	PUNCT	O
Sentence 1280	se	PRON	O
Sentence 1280	nao	PROPN	O
Sentence 1280	tivesse	AUX	O
Sentence 1280	,	PUNCT	O
Sentence 1280	a	ADP	O
Sentence 1280	o	DET	O
Sentence 1280	meu	DET	O
Sentence 1280	lado	NOUN	O
Sentence 1280	vccccc	VERB	O
Sentence 1281	Vou	AUX	O
Sentence 1281	ir	AUX	O
Sentence 1281	tomar	VERB	O
Sentence 1281	um	DET	O
Sentence 1281	banho	NOUN	O
Sentence 1281	e	CCONJ	O
Sentence 1281	comer	VERB	O
Sentence 1281	alguma	DET	O
Sentence 1281	coisa	NOUN	O
Sentence 1281	pq	ADJ	O
Sentence 1281	tô	ADP	O
Sentence 1281	morta	NOUN	O
Sentence 1281	de	ADP	O
Sentence 1281	fome	NOUN	O
Sentence 1281	Aaaaaaah	PROPN	O
Sentence 1282	status	NOUN	O
Sentence 1282	de	ADP	O
Sentence 1282	visita	NOUN	O
Sentence 1282	:	PUNCT	O
Sentence 1282	7	NUM	O
Sentence 1282	pessoas	NOUN	O
Sentence 1282	viram	VERB	O
Sentence 1282	esse	DET	O
Sentence 1282	perfil	NOUN	O
Sentence 1282	https://t.co/xE9lLbsPsw	PROPN	O
Sentence 1283	Bom	NUM	O
Sentence 1283	dia	NOUN	O
Sentence 1283	pessoas	NOUN	O
Sentence 1283	,	PUNCT	O
Sentence 1283	queria	AUX	O
Sentence 1283	dormir	VERB	O
Sentence 1283	mais	ADV	O
Sentence 1283	um	NUM	O
Sentence 1283	pouquin	NOUN	O
Sentence 1283	,	PUNCT	O
Sentence 1283	mas	CCONJ	O
Sentence 1283	se	PRON	O
Sentence 1283	dormir	VERB	O
Sentence 1283	agr	ADV	O
Sentence 1283	,	PUNCT	O
Sentence 1283	so	NOUN	O
Sentence 1283	acordo	NOUN	O
Sentence 1283	em	ADP	O
Sentence 1283	2022	NUM	O
Sentence 1284	Oie	PROPN	O
Sentence 1284	gente	NOUN	O
Sentence 1285	Acordei	VERB	O
Sentence 1285	mais	ADV	O
Sentence 1285	fudido	VERB	O
Sentence 1285	do	ADV	O
Sentence 1285	que	ADP	O
Sentence 1285	quando	ADV	O
Sentence 1285	eu	PRON	O
Sentence 1285	durmi	VERB	O
Sentence 1286	.@quelanja	PUNCT	O
Sentence 1286	1	NUM	O
Sentence 1286	divona	VERB	O
Sentence 1286	2	NUM	O
Sentence 1286	fb	SYM	O
Sentence 1286	3	NUM	O
Sentence 1286	q	PROPN	O
Sentence 1286	corpo	NOUN	O
Sentence 1286	e	CCONJ	O
Sentence 1286	esse	DET	O
Sentence 1286	4	NUM	O
Sentence 1286	gosto	NOUN	O
Sentence 1286	5	NUM	O
Sentence 1286	n	NOUN	O
Sentence 1286	tem	VERB	O
Sentence 1287	O	DET	O
Sentence 1287	casamento	NOUN	O
Sentence 1287	á	ADP	O
Sentence 1287	a	DET	O
Sentence 1287	tentativa	NOUN	O
Sentence 1287	mal	ADV	O
Sentence 1287	sucedida	ADJ	O
Sentence 1287	de	ADP	O
Sentence 1287	extrair	VERB	O
Sentence 1287	algo	DET	O
Sentence 1287	duradouro	NOUN	O
Sentence 1287	de	ADP	O
Sentence 1287	um	DET	O
Sentence 1287	acidente	NOUN	O
Sentence 1287	.	PUNCT	O
Sentence 1288	Esse	DET	O
Sentence 1288	friozinho	NOUN	O
Sentence 1288	ta	ADV	O
Sentence 1288	gostosinho	NOUN	O
Sentence 1288	pra	ADP	O
Sentence 1288	ficar	VERB	O
Sentence 1288	agarradinho	PROPN	O
Sentence 1288	😪	PROPN	O
Sentence 1288	❤	PROPN	O
Sentence 1288	😍	VERB	O
Sentence 1289	@JornalOGlobo	NOUN	O
Sentence 1289	Mais	ADV	O
Sentence 1289	um	NUM	O
Sentence 1289	meme	NOUN	O
Sentence 1289	,	PUNCT	O
Sentence 1289	essa	DET	O
Sentence 1289	foto	NOUN	O
Sentence 1289	d	ADP	O
Sentence 1289	esse	DET	O
Sentence 1289	usurpador	NOUN	O
Sentence 1289	😂	PROPN	O
Sentence 1289	😄	PROPN	O
Sentence 1289	😂	PROPN	O
Sentence 1290	meu	DET	O
Sentence 1290	bem	ADV	O
Sentence 1290	querer	VERB	O
Sentence 1291	@flaay	PROPN	O
Sentence 1291	_	PROPN	O
Sentence 1291	_	PROPN	O
Sentence 1291	Melhor	PROPN	O
Sentence 1291	coisa	NOUN	O
Sentence 1291	!	PUNCT	O
Sentence 1292	Já	ADV	O
Sentence 1292	estou	VERB	O
Sentence 1292	até	ADV	O
Sentence 1292	imaginando	VERB	O
Sentence 1292	quantos	NOUN	O
Sentence 1292	0	NUM	O
Sentence 1292	eu	PRON	O
Sentence 1292	vou	AUX	O
Sentence 1292	ver	VERB	O
Sentence 1292	na	PROPN	O
Sentence 1292	prova	VERB	O
Sentence 1292	do	ADP	O
Sentence 1292	pessoal	NOUN	O
Sentence 1292	hj	PROPN	O
Sentence 1292	kkkk	PROPN	O
Sentence 1293	Bom	NUM	O
Sentence 1293	dia	NOUN	O
Sentence 1293	...	PUNCT	O
Sentence 1293	Lindo	VERB	O
Sentence 1293	o	DET	O
Sentence 1293	amanhecer	NOUN	O
Sentence 1293	...	PUNCT	O
Sentence 1293	[	PUNCT	O
Sentence 1293	Já	ADV	O
Sentence 1293	levei	VERB	O
Sentence 1293	o	DET	O
Sentence 1293	@perin1979	NOUN	O
Sentence 1293	a	ADP	O
Sentence 1293	o	DET	O
Sentence 1293	…	PROPN	O
Sentence 1293	https://t.co/3vU3M6faDR	PROPN	O
Sentence 1294	queria	VERB	O
Sentence 1294	estar	VERB	O
Sentence 1294	morta	VERB	O
Sentence 1295	Eu	PRON	O
Sentence 1295	responderia	VERB	O
Sentence 1295	?	PUNCT	O
Sentence 1295	Se	SCONJ	O
Sentence 1295	vcs	PRON	O
Sentence 1295	pensassem	VERB	O
Sentence 1295	menos	DET	O
Sentence 1295	nas	DET	O
Sentence 1295	perguntas	NOUN	O
Sentence 1295	!	PUNCT	O
Sentence 1295	.	PUNCT	O
Sentence 1296	Gente	PROPN	O
Sentence 1296	kkk	PROPN	O
Sentence 1296	acordo	NOUN	O
Sentence 1296	rindo	VERB	O
Sentence 1296	já	ADV	O
Sentence 1297	Irmã	PROPN	O
Sentence 1297	❤	PROPN	O
Sentence 1297	😍	VERB	O
Sentence 1297	Camila	PROPN	B-person
Sentence 1297	Mayara	PROPN	I-person
Sentence 1297	https://t.co/brT7dxGVyN	PROPN	O
Sentence 1298	Bom	NUM	O
Sentence 1298	dia	NOUN	O
Sentence 1298	amores	ADJ	O
Sentence 1299	Aquela	DET	O
Sentence 1299	HQ	NOUN	O
Sentence 1299	que	SCONJ	O
Sentence 1299	você	PRON	O
Sentence 1299	respeita	VERB	O
Sentence 1299	loucamente	ADV	O
Sentence 1299	!	PUNCT	O
Sentence 1299	Pq	PROPN	O
Sentence 1299	eu	PRON	O
Sentence 1299	vivo	DET	O
Sentence 1299	d	ADP	O
Sentence 1299	esse	DET	O
Sentence 1299	conjunto	NOUN	O
Sentence 1299	!	PUNCT	O
Sentence 1299	#	PROPN	O
Sentence 1299	Blues	PROPN	O
Sentence 1299	#	PROPN	O
Sentence 1299	quadrinhos	NOUN	O
Sentence 1299	#	PROPN	O
Sentence 1299	musica	PROPN	O
Sentence 1299	…	PROPN	O
Sentence 1299	https://t.co/rEOLKxK1Nq	PROPN	O
Sentence 1300	@mwrdwr	PROPN	O
Sentence 1300	prazer	NOUN	O
Sentence 1301	Sdd	NOUN	O
Sentence 1301	d	ADP	O
Sentence 1301	isso	PRON	O
Sentence 1301	,	PUNCT	O
Sentence 1301	pq	VERB	O
Sentence 1301	agora	ADV	O
Sentence 1301	na	PROPN	O
Sentence 1301	faculdade	PROPN	O
Sentence 1301	nao	PROPN	O
Sentence 1301	tenho	ADJ	O
Sentence 1301	dinheiro	NOUN	O
Sentence 1301	nem	CCONJ	O
Sentence 1301	pra	ADP	O
Sentence 1301	bala	NOUN	O
Sentence 1301	e	CCONJ	O
Sentence 1301	pirulito	NOUN	O
Sentence 1301	💔	PROPN	O
Sentence 1301	https://t.co/zZL5KaHkkl	PROPN	O
Sentence 1302	Bom	NUM	O
Sentence 1302	dia	NOUN	O
Sentence 1302	pra	ADP	O
Sentence 1302	quem	PRON	O
Sentence 1302	chegou	VERB	O
Sentence 1302	atrasada	VERB	O
Sentence 1302	mas	CCONJ	O
Sentence 1302	não	ADV	O
Sentence 1302	tem	VERB	O
Sentence 1302	tempo	NOUN	O
Sentence 1302	ruim	ADJ	O
Sentence 1302	e	CCONJ	O
Sentence 1302	corre	VERB	O
Sentence 1302	do	DET	O
Sentence 1302	inspetor	NOUN	O
Sentence 1302	p	ADP	O
Sentence 1302	entrar	VERB	O
Sentence 1302	na	DET	O
Sentence 1302	sala	PROPN	O
Sentence 1302	KKKKKKKKKKKKKKKKKKK	PROPN	O
Sentence 1303	AAAAAAAA	PROPN	O
Sentence 1303	não	ADV	O
Sentence 1303	aguento	VERB	O
Sentence 1303	mais	ADV	O
Sentence 1303	gastar	VERB	O
Sentence 1303	dinheiro	NOUN	O
Sentence 1303	com	ADP	O
Sentence 1303	gasolina	NOUN	O
Sentence 1304	vai	VERB	O
Sentence 1304	de	ADP	O
Sentence 1304	awake	NOUN	O
Sentence 1304	pra	ADP	O
Sentence 1304	cypher	VERB	O
Sentence 1304	exatamente	ADV	O
Sentence 1304	meus	DET	O
Sentence 1304	dois	NUM	O
Sentence 1304	estados	SYM	O
Sentence 1304	emocionais	ADJ	O
Sentence 1305	Alguém	PRON	O
Sentence 1305	podia	AUX	O
Sentence 1305	me	PRON	O
Sentence 1305	pagar	VERB	O
Sentence 1305	um	DET	O
Sentence 1305	mc	NOUN	O
Sentence 1305	hoje	SYM	O
Sentence 1306	Em	ADP	O
Sentence 1306	algum	DET	O
Sentence 1306	momento	NOUN	O
Sentence 1306	da	ADP	O
Sentence 1306	vida	NOUN	O
Sentence 1306	você	PRON	O
Sentence 1306	entenderá	VERB	O
Sentence 1306	que	SCONJ	O
Sentence 1306	é	VERB	O
Sentence 1306	melhor	ADJ	O
Sentence 1306	deixar	VERB	O
Sentence 1306	partir	VERB	O
Sentence 1306	,	PUNCT	O
Sentence 1306	do	ADV	O
Sentence 1306	que	SCONJ	O
Sentence 1306	ser	AUX	O
Sentence 1306	partido	VERB	O
Sentence 1306	.	PUNCT	O
Sentence 1307	Acredito	VERB	O
Sentence 1307	que	SCONJ	O
Sentence 1307	mudar	VERB	O
Sentence 1307	pra	ADP	O
Sentence 1307	vivo	NOUN	O
Sentence 1307	foi	VERB	O
Sentence 1307	a	DET	O
Sentence 1307	melhor	ADJ	O
Sentence 1307	coisa	NOUN	O
Sentence 1307	que	SCONJ	O
Sentence 1307	eu	PRON	O
Sentence 1307	fiz	VERB	O
Sentence 1308	Bom	NUM	O
Sentence 1308	dia	NOUN	O
Sentence 1308	pra	ADP	O
Sentence 1308	quem	PRON	O
Sentence 1308	acordou	VERB	O
Sentence 1308	foi	VERB	O
Sentence 1308	pra	ADP	O
Sentence 1308	escola	NOUN	O
Sentence 1308	e	CCONJ	O
Sentence 1308	descobriu	VERB	O
Sentence 1308	que	SCONJ	O
Sentence 1308	só	ADV	O
Sentence 1308	entra	VERB	O
Sentence 1308	as	DET	O
Sentence 1308	9:10	NOUN	O
Sentence 1309	E	PUNCT	O
Sentence 1309	que	SCONJ	O
Sentence 1309	hoje	ADV	O
Sentence 1309	a	DET	O
Sentence 1309	saudade	NOUN	O
Sentence 1309	veio	VERB	O
Sentence 1309	de	ADP	O
Sentence 1309	galera	NOUN	O
Sentence 1309	é	VERB	O
Sentence 1309	trouxe	ADJ	O
Sentence 1309	o	DET	O
Sentence 1309	cheiro	NOUN	O
Sentence 1309	é	VERB	O
Sentence 1309	o	DET	O
Sentence 1309	gosto	NOUN	O
Sentence 1309	dá	VERB	O
Sentence 1309	boca	NOUN	O
Sentence 1309	d	ADP	O
Sentence 1309	ele	PRON	O
Sentence 1309	.	PUNCT	O
Sentence 1309	☹	PROPN	O
Sentence 1309	️	PROPN	O
Sentence 1309	1	NUM	O
Sentence 1309	ano	NOUN	O
Sentence 1309	e	CCONJ	O
Sentence 1309	2	NUM	O
Sentence 1309	meses	SYM	O
Sentence 1309	😥	ADJ	O
Sentence 1310	tem	VERB	O
Sentence 1310	cidade	NOUN	O
Sentence 1310	verde	ADJ	O
Sentence 1310	hj	PROPN	O
Sentence 1310	,	PUNCT	O
Sentence 1310	queria	VERB	O
Sentence 1310	tanto	ADV	O
Sentence 1310	ir	VERB	O
Sentence 1310	mas	CCONJ	O
Sentence 1310	to	PROPN	O
Sentence 1310	sem	ADP	O
Sentence 1310	bufunfa	NOUN	O
Sentence 1311	Ruim	PROPN	O
Sentence 1311	essa	DET	O
Sentence 1311	vida	NOUN	O
Sentence 1311	sem	ADP	O
Sentence 1311	3	NUM	O
Sentence 1311	G	SYM	O
Sentence 1312	Bom	NUM	O
Sentence 1312	dia	NOUN	O
Sentence 1312	mundo	ADJ	O
Sentence 1312	!	PUNCT	O
Sentence 1313	Aai	PROPN	O
Sentence 1313	q	PROPN	O
Sentence 1313	odiooooo	PROPN	O
Sentence 1314	É	VERB	O
Sentence 1314	triste	ADJ	O
Sentence 1314	e	CCONJ	O
Sentence 1314	feliz	VERB	O
Sentence 1314	a	ADP	O
Sentence 1314	o	DET	O
Sentence 1314	mesmo	DET	O
Sentence 1314	tempo	NOUN	O
Sentence 1314	https://t.co/izCUBO1vWp	ADJ	O
Sentence 1315	@nialljswag	PROPN	O
Sentence 1315	Ola	PROPN	O
Sentence 1315	!	PUNCT	O
Sentence 1315	O	X	O
Sentence 1315	que	PRON	O
Sentence 1315	é	VERB	O
Sentence 1315	isso	PRON	O
Sentence 1315	que	ADV	O
Sentence 1315	você	PRON	O
Sentence 1315	mandou	VERB	O
Sentence 1315	para	ADP	O
Sentence 1315	mim	PRON	O
Sentence 1315	?	PUNCT	O
Sentence 1316	Só	ADV	O
Sentence 1316	falta	VERB	O
Sentence 1316	o	DET	O
Sentence 1316	Justin	PROPN	B-person
Sentence 1316	voltar	VERB	O
Sentence 1316	e	CCONJ	O
Sentence 1316	trazer	VERB	O
Sentence 1316	os	DET	O
Sentence 1316	dançarinos	SYM	O
Sentence 1316	tbm	ADP	O
Sentence 1316	pq	PROPN	O
Sentence 1316	eu	PRON	O
Sentence 1316	quero	VERB	O
Sentence 1316	abraçar	VERB	O
Sentence 1316	cada	PROPN	O
Sentence 1316	um	PROPN	O
Sentence 1316	d	ADP	O
Sentence 1316	eles	DET	O
Sentence 1316	https://t.co/t5TdnijZhG	PROPN	O
Sentence 1317	Porque	SCONJ	O
Sentence 1317	eu	PRON	O
Sentence 1317	te	NUM	O
Sentence 1317	amo	VERB	O
Sentence 1317	eu	PRON	O
Sentence 1317	nem	ADV	O
Sentence 1317	sei	VERB	O
Sentence 1317	,	PUNCT	O
Sentence 1317	mas	CCONJ	O
Sentence 1317	quero	VERB	O
Sentence 1317	,	PUNCT	O
Sentence 1317	te	AUX	O
Sentence 1317	amar	VERB	O
Sentence 1317	cada	NOUN	O
Sentence 1317	vez	ADP	O
Sentence 1317	mais	NOUN	O
Sentence 1318	Eu	PRON	O
Sentence 1318	quero	VERB	O
Sentence 1318	manter	VERB	O
Sentence 1318	esse	DET	O
Sentence 1318	ícone	NOUN	O
Sentence 1318	do	PROPN	O
Sentence 1318	Tyranitar	VERB	B-person
Sentence 1318	pq	VERB	O
Sentence 1318	TODOS	NOUN	O
Sentence 1318	OS	DET	O
Sentence 1318	DIAS	SYM	O
Sentence 1318	eu	PRON	O
Sentence 1318	estou	VERB	O
Sentence 1318	exatamente	ADV	O
Sentence 1318	como	NOUN	O
Sentence 1318	ele	PRON	O
Sentence 1319	[	PUNCT	O
Sentence 1319	19/4	PROPN	O
Sentence 1319	7:45	NOUN	O
Sentence 1319	]	PUNCT	O
Sentence 1319	:	PUNCT	O
Sentence 1319	Você	PRON	O
Sentence 1319	é	VERB	O
Sentence 1319	imprevisível	ADJ	O
Sentence 1319	,	PUNCT	O
Sentence 1319	isso	PRON	O
Sentence 1319	me	PRON	O
Sentence 1319	encanta	VERB	O
Sentence 1319	[	PUNCT	O
Sentence 1319	19/4	NOUN	O
Sentence 1319	7:45	NOUN	O
Sentence 1319	]	PUNCT	O
Sentence 1319	:	PUNCT	O
Sentence 1319	Fico	PROPN	O
Sentence 1319	apaixonada	VERB	O
Sentence 1319	pelo	ADP	O
Sentence 1319	seu	DET	O
Sentence 1319	jeito	NOUN	O
Sentence 1319	[	PUNCT	O
Sentence 1319	19/4	NOUN	O
Sentence 1319	7:53	PROPN	O
Sentence 1319	]	PUNCT	O
Sentence 1319	Carol	PROPN	B-person
Sentence 1319	Santana	PROPN	I-person
Sentence 1319	:	PUNCT	O
Sentence 1319	ata	ADV	O
Sentence 1319	,	PUNCT	O
Sentence 1319	tendi	VERB	O
Sentence 1319	já	ADV	O
Sentence 1320	novo	ADJ	O
Sentence 1320	status	NOUN	O
Sentence 1320	:	PUNCT	O
Sentence 1320	pessoas	NOUN	O
Sentence 1320	que	PRON	O
Sentence 1320	visitaram	VERB	O
Sentence 1320	meu	DET	O
Sentence 1320	perfil	NOUN	O
Sentence 1320	https://t.co/gc8BBFYeQE	PROPN	O
Sentence 1321	@caredibiel	PROPN	O
Sentence 1321	@niqueplum	PROPN	O
Sentence 1321	@tatyfereira	PROPN	O
Sentence 1321	Não	ADV	O
Sentence 1321	tem	VERB	O
Sentence 1321	consideração	NOUN	O
Sentence 1321	na	ADP	O
Sentence 1321	verdade	NOUN	O
Sentence 1321	ele	PRON	O
Sentence 1321	não	ADV	O
Sentence 1321	tem	AUX	O
Sentence 1321	que	SCONJ	O
Sentence 1321	estar	VERB	O
Sentence 1321	se	PRON	O
Sentence 1321	explicando	VERB	O
Sentence 1321	deixem	VERB	O
Sentence 1321	as	DET	O
Sentence 1321	coisas	NOUN	O
Sentence 1321	aconfecer	VERB	O
Sentence 1322	To	ADP	O
Sentence 1322	aqui	ADV	O
Sentence 1322	no	CCONJ	O
Sentence 1322	postinho	NOUN	O
Sentence 1322	com	ADP	O
Sentence 1322	o	DET	O
Sentence 1322	Thaylor	PROPN	B-person
Sentence 1322	,	PUNCT	O
Sentence 1322	tem	VERB	O
Sentence 1322	Pneumo	PROPN	O
Sentence 1322	marcado	PROPN	O
Sentence 1323	nao	PROPN	O
Sentence 1323	lembrava	VERB	O
Sentence 1323	mais	ADV	O
Sentence 1323	como	ADV	O
Sentence 1323	era	VERB	O
Sentence 1323	ruim	ADJ	O
Sentence 1323	acordar	VERB	O
Sentence 1323	antes	ADV	O
Sentence 1323	das	VERB	O
Sentence 1323	8h	NOUN	O
Sentence 1324	I	PROPN	O
Sentence 1324	m	PROPN	O
Sentence 1324	at	PROPN	O
Sentence 1324	Açaí	PROPN	B-organization
Sentence 1324	no	PROPN	I-organization
Sentence 1324	Ponto	PROPN	I-organization
Sentence 1324	https://t.co/5nLSNjwRIh	PROPN	O
Sentence 1325	Bom	VERB	O
Sentence 1325	diaaa	VERB	O
Sentence 1325	...	PUNCT	O
Sentence 1325	Família	PROPN	O
Sentence 1325	Bitencourt	PROPN	O
Sentence 1325	,	PUNCT	O
Sentence 1325	São	PROPN	B-location
Sentence 1325	Paulo	PROPN	I-location
Sentence 1325	minha	DET	O
Sentence 1325	terra	NOUN	O
Sentence 1325	saudades	NOUN	O
Sentence 1325	...	PUNCT	O
Sentence 1325	beijos	NOUN	O
Sentence 1325	e	PUNCT	O
Sentence 1325	abraços	NOUN	O
Sentence 1325	!	PUNCT	O
Sentence 1326	Minha	DET	O
Sentence 1326	barriga	NOUN	O
Sentence 1326	tá	VERB	O
Sentence 1326	roncando	VERB	O
Sentence 1327	#	NOUN	O
Sentence 1327	Lula2018	PROPN	O
Sentence 1327	.	PUNCT	O
Sentence 1327	Queiram	VERB	O
Sentence 1327	vcs	PROPN	O
Sentence 1327	ou	CCONJ	O
Sentence 1327	não	ADV	O
Sentence 1327	...	PUNCT	O
Sentence 1327	Pode	AUX	O
Sentence 1327	seguir	VERB	O
Sentence 1327	,	PUNCT	O
Sentence 1327	talvez	ADV	O
Sentence 1327	se	PRON	O
Sentence 1327	convença	NOUN	O
Sentence 1327	...	PUNCT	O
Sentence 1327	🤔	PROPN	O
Sentence 1327	😃	PROPN	O
Sentence 1327	https://t.co/XIL55f9uLx	PROPN	O
Sentence 1328	Tô	NOUN	O
Sentence 1328	acordada	VERB	O
Sentence 1328	,	PUNCT	O
Sentence 1328	mas	CCONJ	O
Sentence 1328	n	PROPN	O
Sentence 1328	tive	VERB	O
Sentence 1328	opção	NOUN	O
Sentence 1329	Chega	PROPN	O
Sentence 1329	ficou	VERB	O
Sentence 1329	alegre	ADJ	O
Sentence 1329	ela	SCONJ	O
Sentence 1329	❤	PROPN	O
Sentence 1330	@heishendriws	PROPN	O
Sentence 1330	@Recibo_CRF	PROPN	O
Sentence 1330	Deve	AUX	O
Sentence 1330	ser	AUX	O
Sentence 1330	pra	ADP	O
Sentence 1330	ajudar	VERB	O
Sentence 1330	a	ADP	O
Sentence 1330	pagar	VERB	O
Sentence 1330	o	DET	O
Sentence 1330	salário	NOUN	O
Sentence 1330	rssss	PROPN	O
Sentence 1331	@dudannnSempre	NOUN	O
Sentence 1331	que	PRON	O
Sentence 1331	o	DET	O
Sentence 1331	sol	NOUN	O
Sentence 1331	nasce	VERB	O
Sentence 1331	☀	PROPN	O
Sentence 1331	️	PROPN	O
Sentence 1331	,	PUNCT	O
Sentence 1331	você	PRON	O
Sentence 1331	tem	VERB	O
Sentence 1331	uma	DET	O
Sentence 1331	nova	ADJ	O
Sentence 1331	oportunidade	NOUN	O
Sentence 1331	de	ADP	O
Sentence 1331	ser	VERB	O
Sentence 1331	feliz	ADJ	O
Sentence 1331	!	PUNCT	O
Sentence 1331	😁	VERB	O
Sentence 1331	Bom	PROPN	O
Sentence 1331	dia	NOUN	O
Sentence 1331	!	PUNCT	O
Sentence 1332	@CatFreitaas	PROPN	O
Sentence 1332	Que	PROPN	O
Sentence 1332	homemmmm	PROPN	O
Sentence 1332	aaaa	PROPN	O
Sentence 1332	sou	AUX	O
Sentence 1332	apaixonada	VERB	O
Sentence 1333	eu	PRON	O
Sentence 1333	gosto	VERB	O
Sentence 1333	muito	ADV	O
Sentence 1333	da	ADP	O
Sentence 1333	teoria	NOUN	O
Sentence 1333	de	ADP	O
Sentence 1333	hamei	PROPN	O
Sentence 1334	Poronga	PROPN	B-person
Sentence 1334	teve	VERB	O
Sentence 1334	que	SCONJ	O
Sentence 1334	ir	VERB	O
Sentence 1334	junto	ADV	O
Sentence 1334	,	PUNCT	O
Sentence 1334	sacanagemmmm	SYM	O
Sentence 1335	@amadasandradee	PROPN	O
Sentence 1335	bom	ADJ	O
Sentence 1335	diaaaa	NOUN	O
Sentence 1335	meu	DET	O
Sentence 1335	doce	NOUN	O
Sentence 1335	amor	PROPN	O
Sentence 1335	....	PUNCT	O
Sentence 1335	vc	PROPN	O
Sentence 1335	eta	PROPN	O
Sentence 1335	bem	ADV	O
Sentence 1335	?	PUNCT	O
Sentence 1335	?	PUNCT	O
Sentence 1335	?	PUNCT	O
Sentence 1336	meu	DET	O
Sentence 1336	não	ADV	O
Sentence 1336	tem	VERB	O
Sentence 1336	coisa	NOUN	O
Sentence 1336	melhor	ADJ	O
Sentence 1336	do	ADV	O
Sentence 1336	que	SCONJ	O
Sentence 1336	você	PRON	O
Sentence 1336	conseguir	VERB	O
Sentence 1336	fazer	VERB	O
Sentence 1336	algo	PRON	O
Sentence 1336	que	PRON	O
Sentence 1336	queria	VERB	O
Sentence 1336	a	ADP	O
Sentence 1336	muito	DET	O
Sentence 1336	tempo	NOUN	O
Sentence 1337	I	PROPN	O
Sentence 1337	m	PROPN	O
Sentence 1337	at	PROPN	O
Sentence 1337	Posto	PROPN	B-location
Sentence 1337	Cajá	PROPN	I-location
Sentence 1337	2	NUM	I-location
Sentence 1337	in	NOUN	O
Sentence 1337	Cajá	PROPN	O
Sentence 1337	,	PUNCT	O
Sentence 1337	PB	PROPN	B-location
Sentence 1337	https://t.co/kAQ5mU7XU3	PROPN	O
Sentence 1338	I	PROPN	O
Sentence 1338	m	PROPN	O
Sentence 1338	at	PROPN	O
Sentence 1338	FAQI	PROPN	B-location
Sentence 1338	-	PUNCT	O
Sentence 1338	Escolas	PROPN	O
Sentence 1338	e	CCONJ	O
