tweet_id	mensagem
|TWEET_ID|: 854749144656773128	|MENSAGEM|: Mesmo com mil motivos pra sorrir, você se esquiva e começa a brigar e não quer conversar
|TWEET_ID|: 854749145235697664	|MENSAGEM|: , Fazemos parte de uma historia que só Deus criou , sou só mais um personagem nesse mundo de horror 🎶😌❤ '... https://t.co/BdOWbK5uWh
|TWEET_ID|: 854749145269252096	|MENSAGEM|: @CentralDeFasLS NÃO ME TOMBA NAAAAO GIOVANNA VITÓRIA
|TWEET_ID|: 854749145407651840	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854749145453735940	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854749145550258176	|MENSAGEM|: @crixtal7 @SrtaXiss @Sleig @Claudiadabreu12 @SaldanhM @killerman001bs @alemendes0110 @MichelTemer @carlastrass… https://t.co/7acIZxZ0zV
|TWEET_ID|: 854749145898385408	|MENSAGEM|: I'm at Lojas Pompéia in Três Passos, Rio Grande do Sul https://t.co/Ymu8eBPoVy
|TWEET_ID|: 854749146397511681	|MENSAGEM|: Esse cara é sensacional... https://t.co/GK8ilbgXGO
|TWEET_ID|: 854749146472906755	|MENSAGEM|: Eu sou 90% os outros 10% vivo a realidade mesmo https://t.co/ZUK8siS3Jz
|TWEET_ID|: 854749147362144256	|MENSAGEM|: @pottxrjames AI AMÉM DEUS volta aqui se precisar que eu to pronta pra ajudar
|TWEET_ID|: 854749147542454273	|MENSAGEM|: Adicionei um vídeo a uma playlist @YouTube https://t.co/EtNZsM5nOu Nights: Singles In The City Java - PARTE 1
|TWEET_ID|: 854749147664187392	|MENSAGEM|: Nova adição às Mais queridas: Kendrick Lamar / DNA. https://t.co/MlErvZGBAx @DeezerBrasil
|TWEET_ID|: 854749147718717440	|MENSAGEM|: k k k eu sou mt lixo
|TWEET_ID|: 854749149157363712	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854749149316698112	|MENSAGEM|: @fprodrigues22 lixo
|TWEET_ID|: 854749149723586565	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854749149912346624	|MENSAGEM|: @Camilabrasiler4 Namora comigo que eu pago pra nós duas!! 😂♥😂
|TWEET_ID|: 854749150004613123	|MENSAGEM|: Nem eu acredito ainda q achei alguém que ature
|TWEET_ID|: 854749150394580995	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854749150549864448	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854749150847651840	|MENSAGEM|: Me arrumei toda p ir p médico p porra d exame n tá pronto
|TWEET_ID|: 854749151506178048	|MENSAGEM|: @editorahumanas Dia de pisotear criança com atrofia muscular e jogar na vala, de ser mula de traficante em troca de litro de cachaça!
|TWEET_ID|: 854749151518744577	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854749151678091264	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854749151678144513	|MENSAGEM|: Gostei de um vídeo @YouTube https://t.co/0jm3Xlmb89únculo Russo Agora Tem Dentes! (#140 Minuto Assombrado)
|TWEET_ID|: 854749151757729792	|MENSAGEM|: @gogostosuras 
boysdivos_original 
#boysdivosofc
 boysnationbrazil 
#missãoBETA 
garotogaybrasil… https://t.co/Hrs6Qrt58J
|TWEET_ID|: 854749151883612160	|MENSAGEM|: Mata de São João: Forró das Meninas será realizado na One Music em maio https://t.co/0IKEHAX3cA
|TWEET_ID|: 854749151975927808	|MENSAGEM|: Só gratidão !
|TWEET_ID|: 854749152110051329	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854749152366006272	|MENSAGEM|: Afude o filme
|TWEET_ID|: 854749152370192385	|MENSAGEM|: Mini Rock in Rio em São Paulo, OMG!
|TWEET_ID|: 854749152558940160	|MENSAGEM|: @piovesanenzo_ Você continua o msm
|TWEET_ID|: 854749152797917189	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854749152877699072	|MENSAGEM|: Um entardecer. Foto: erubes1 #sunset #goodvibes #smolder #aquaholics https://t.co/UtwJmUAF86
|TWEET_ID|: 854749152902774785	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854749152932179968	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854749152961581056	|MENSAGEM|: Sismo com isso kkk https://t.co/lqtwAvC9mX
|TWEET_ID|: 854766424035872768	|MENSAGEM|: Imensurável, Deus acessível tão grande tu és e mesmo assim habitas em mim 😍
|TWEET_ID|: 854766424417546241	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854766424644087809	|MENSAGEM|: Vou ver o jogo na Band porque vê na globo com Galvão ngm merece
|TWEET_ID|: 854766425373896705	|MENSAGEM|: @brunaasalviano Kkkkkkkkkkkkkkkkkkkkkkkkkkkk Aê Yuri
|TWEET_ID|: 854766425784930304	|MENSAGEM|: @pamelacarvalhog Ai amiga LKKKK
|TWEET_ID|: 854766425877213185	|MENSAGEM|: @gabriela_maced @ester_vs OBRIAGADA MANA, tudo em dobro, amo voceee!!! ❤❤❤
|TWEET_ID|: 854766426103705600	|MENSAGEM|: @svveetecstasy queria algo novo
|TWEET_ID|: 854766426187608064	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854766426317606916	|MENSAGEM|: MT sério 😏 https://t.co/gZoKLXoOCe
|TWEET_ID|: 854766427085185024	|MENSAGEM|: [INSTA] Atualização do TaeYang

"Casa💕🏡"

Tr: bbmademevip https://t.co/hBhy0nU7AX
|TWEET_ID|: 854766427097661440	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854766427147993091	|MENSAGEM|: Bancos assumirão controle da endividada rede Ricardo Eletro (via @ https://t.co/VE1K8RFmm4
|TWEET_ID|: 854766427429109760	|MENSAGEM|: @porra_leet CARA EU AMO VER BUTEFRY COM TIGO
|TWEET_ID|: 854766427701694464	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854766427848540160	|MENSAGEM|: AI MEU DEUS TA TOCANDO LUST FOR LIFE
|TWEET_ID|: 854766428205010945	|MENSAGEM|: Hj não tô conseguindo segurar o cochilo....
|TWEET_ID|: 854766428502839296	|MENSAGEM|: faz o que quiser de mim
contanto que não falte tempo pra me amar
|TWEET_ID|: 854766428771278848	|MENSAGEM|: Até parei de usar o face kk
|TWEET_ID|: 854766428850970624	|MENSAGEM|: Verídico hsshshshshdhsh https://t.co/Bs4ThQtJ3D
|TWEET_ID|: 854766429337518081	|MENSAGEM|: Que que eu to fazeno da minha vida seguindo de volta esses perfil com essas frase pronta
|TWEET_ID|: 854766429928919040	|MENSAGEM|: @cnbesc @Tinowns pq ele?
|TWEET_ID|: 854766430302154752	|MENSAGEM|: Usar aliança é tão: ❤️
|TWEET_ID|: 854766430390296576	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854766430595710980	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854766430931365889	|MENSAGEM|: PELAMORDEDEUS VAI PRECISAR DESENHAR QUE É PROCEDIMENTO PADRÃO? SE ACALMEM!
|TWEET_ID|: 854766431380131840	|MENSAGEM|: que homemmm https://t.co/016GSQfS5C
|TWEET_ID|: 854766431468220417	|MENSAGEM|: Eu peço por favor se isso for amor me faça saber 💤
|TWEET_ID|: 854766432495833088	|MENSAGEM|: EU TO MUITO FORA DE MIM DE TANTA FELICIDADE
|TWEET_ID|: 854766432500015104	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854766432621670402	|MENSAGEM|: https://t.co/nVNkTldDEE
SE FOR PRA FAZER TRILHA ASSIM EU QUERO! https://t.co/YcTV9XzCZC
|TWEET_ID|: 854766432697147396	|MENSAGEM|: daria tudo pra ficar em casa hoje assistindo minhas séries quietinha
|TWEET_ID|: 854766433150148608	|MENSAGEM|: gente tá na cara que não era ele, mas a central tenta fazer igual, por isso ficamos desconfiadas, só isso #GusttavoLimaNossoAmor
|TWEET_ID|: 854766433192030209	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854783705801531395	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854783706208358400	|MENSAGEM|: @jackiesfierro fazer 4 gols no milagre
|TWEET_ID|: 854783706812121088	|MENSAGEM|: Tenho 2 provas hj, maravilha
|TWEET_ID|: 854783707378577408	|MENSAGEM|: @valor_economico antes ela não sabia, agora não autorizou...
|TWEET_ID|: 854783708557176832	|MENSAGEM|: Tenho total confiança na retidão do caráter deste homem. APOIAMOS MARCOS HARTER https://t.co/7Qj7ORtlBv
|TWEET_ID|: 854783708578148352	|MENSAGEM|: Aaaaaa dúvida
Eu n sei se baixo a música cm o Justin Bieber ou sem aaaaaa

Viciei nela já 
DES PA CI TO
|TWEET_ID|: 854783708586536961	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854783708871766016	|MENSAGEM|: Barça é igual corintians, só ganha no roubo.
|TWEET_ID|: 854783709240856577	|MENSAGEM|: Ainda tinha lasanha aqui em casa tô comendo tudo kkk muito bom
|TWEET_ID|: 854783709807030272	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854783710692069387	|MENSAGEM|: Pra entrar na onda da brincadeira 9 verdades e 1 mentira!!

1- Nunca faltei a nenhum evento.
2- Aprendi a... https://t.co/u4C7jht2vH
|TWEET_ID|: 854783711082147840	|MENSAGEM|: Cólica nãoooooo 😭
|TWEET_ID|: 854783711245737985	|MENSAGEM|: Aderindo...
9 verdades e 1 mentira.

1. Na primeira infância, fiz cocô no quintal e culpei o cachorro.
2. Já fui... https://t.co/dhGcmS4J69
|TWEET_ID|: 854783711279276038	|MENSAGEM|: É foda...
|TWEET_ID|: 854783711665168385	|MENSAGEM|: Mais 10 minutos, hein? #VevoEuQueroKongos
|TWEET_ID|: 854783711732269056	|MENSAGEM|: agr fiquei irritada
|TWEET_ID|: 854783712147505152	|MENSAGEM|: não vai dar para o barcelona esse ano
|TWEET_ID|: 854783712432619521	|MENSAGEM|: @DayLopes20 OI? TUDO BEEEM? PODERIA VER? VÍDEO BALEIA AZUL?  😂😂 https://t.co/Yt1olWNkB4 OBRIGADO ❤️SE INSCREVA-SE
|TWEET_ID|: 854783712457887744	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854783712600444929	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854783712801816580	|MENSAGEM|: Eu já fiz minha redação mas não tenho certeza se ela tá boa
|TWEET_ID|: 854783713292550145	|MENSAGEM|: Gostei de um vídeo @YouTube https://t.co/Z4L40oIRcm EASTER Bunny
|TWEET_ID|: 854783713686814721	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854783713758126081	|MENSAGEM|: -Pastora tem revelação do desabamento do shopping rio mar 😰
-pessoas tem filhos sequestrados tirado os órgãos 😰... https://t.co/YQ9VROJVed
|TWEET_ID|: 854783714244657152	|MENSAGEM|: Eu tentando ser fitness e chega o meu pai com refri, bolachas, chocolates.... ahhhhhh
|TWEET_ID|: 854800987248365569	|MENSAGEM|: @badgalmi__ @katyperry @LanaDelRey aquela foto delas na grade parece muito que elas estão se beijando bicho eu fiqu… https://t.co/8TBVQSyXQ1
|TWEET_ID|: 854800987344822272	|MENSAGEM|: @pqruas Isso é tudo culpa sua, deu asa a cobra
|TWEET_ID|: 854800987353206785	|MENSAGEM|: Ainda nn 😒 https://t.co/MqzuT6K3fe
|TWEET_ID|: 854800987646832640	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854800987978170369	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854800988091371521	|MENSAGEM|: @uaimatheus lembre-se que ela te deu a vida, e pode tirar tbm ta hahahhaha
|TWEET_ID|: 854800988330483713	|MENSAGEM|: Neymar Jr o melhor jogador do mundo.
|TWEET_ID|: 854800988485582848	|MENSAGEM|: eu coloquei credito só p ter internet no role deus perdoe essa cracuda
|TWEET_ID|: 854800988489830404	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854800988531822592	|MENSAGEM|: @naimaracr olha, nem sei por onde começar
|TWEET_ID|: 854800988766711808	|MENSAGEM|: Sobre estar no metrô e ter pessoas te encarando. Como lidar ?
|TWEET_ID|: 854800988984811520	|MENSAGEM|: @_fransuel @Esp_Interativo frans recebi a info q vao colocar fluoxetina no bebedouro da emissora pois esta muito pesado o clima
|TWEET_ID|: 854800989148336128	|MENSAGEM|: Quero muito ver um Mônaco x Juventus
|TWEET_ID|: 854800989164937216	|MENSAGEM|: Ai cara q raiva
|TWEET_ID|: 854800989232259077	|MENSAGEM|: To anotando tudo, pra cobrar quando eles vierem ao Brasil! 😂 https://t.co/eoBVR4cC4e
|TWEET_ID|: 854800989404188675	|MENSAGEM|: KKKKKKKKKKKKKKKKKKKKKKKKKKKKKK AI CRL, esse Jordan é foda
|TWEET_ID|: 854800989421015040	|MENSAGEM|: @bieberfollowBRA @lelepons Nós te amamos, Lele!! ❤❤
@lelepons
|TWEET_ID|: 854800989584576517	|MENSAGEM|: @ThallesMendes97 O Barça não, mas o Bayern foi
|TWEET_ID|: 854800989781712896	|MENSAGEM|: Domingo tem #ElClasico e não duvidem nada dos culés tomarem uma saravada...
|TWEET_ID|: 854800990469533696	|MENSAGEM|: Aí vc vê uma criança que deve ter no máximo 12 anos vendendo cremosinho nos ônibus... Será que só eu penso onde está os pais dessa criança?
|TWEET_ID|: 854800991027376128	|MENSAGEM|: Os ingressos p/ o dia 15, da @LadyGaga, estão ESGOTADOS! Ingressos para os dias 17... https://t.co/KbpbtHRPcR by… https://t.co/fa4b2tlMvn
|TWEET_ID|: 854800991321034752	|MENSAGEM|: o seu perfil foi visto por 8 pessoas nas últimas 12 horas https://t.co/pRjRZmYX95
|TWEET_ID|: 854800991547523076	|MENSAGEM|: afff só foi eu pegar o notebook pra ver do trabalho que parou
|TWEET_ID|: 854800991694270464	|MENSAGEM|: Adicionei um vídeo a uma playlist @YouTube https://t.co/sEmCqie3h2 Kevinho e Wesley Safadão - Olha a Explosão (KondZilla)
|TWEET_ID|: 854800991790792704	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854800992017281025	|MENSAGEM|: Que não seja real x juve na semi
|TWEET_ID|: 854800992071700480	|MENSAGEM|: Missa de Aparecida - Santuário Nacional - 25/03/2017 09h00 https://t.co/xXs5O3fG7X
|TWEET_ID|: 854800992155643904	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854800992289861632	|MENSAGEM|: @MarietaSchuenck Terrível menina, nem fala kkk
|TWEET_ID|: 854800992512225281	|MENSAGEM|: Deus é tão bom cara, cuida de mim até quando não mereço ❤
|TWEET_ID|: 854800992612831232	|MENSAGEM|: Eu também 😢 https://t.co/dIc42cup8g
|TWEET_ID|: 854800992629600257	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854800993229430784	|MENSAGEM|: GAROTA COM VOZ PERFEITA (12 ANOS) :: Show de Talentos :: Legendado https://t.co/Kf05K7xH1E via @YouTube
|TWEET_ID|: 854800993711788032	|MENSAGEM|: Mdssss so peguei o celular agoraa n sabia q tinha saidoooo https://t.co/TUOaeLjxyn
|TWEET_ID|: 854800993854386176	|MENSAGEM|: Feliz dia do índio pra você que escreve "mim" antes do verbo 🤦🏼‍♀️
|TWEET_ID|: 854800994059919364	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854800994286407681	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854800994504519681	|MENSAGEM|: @lunaaduarte @LIAMTANAS Eu acho que ela foi pro Canadá
|TWEET_ID|: 854816348819660800	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854816348962205697	|MENSAGEM|: Carlos é dqls bicho que se eu falar "mata", ele vai até o inferno ranca a cabeça e me entrega, tu é doido ❤️❤️
|TWEET_ID|: 854816348974743557	|MENSAGEM|: só de saber que tenho que chegar em casa e estudar, da um desânimo
|TWEET_ID|: 854816349411037184	|MENSAGEM|: Que engraçado essa fto KKKKKKKKKKKk https://t.co/rgXrPtb8Ce
|TWEET_ID|: 854816349469716480	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854816350530936833	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854816350929391616	|MENSAGEM|: @huelindao @gugamrtnz Pesquisei agora e o normal é entre 25 e 30, mas o cara que fez o exame disse que tava normal 🤔
|TWEET_ID|: 854816351415939072	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854816351508156418	|MENSAGEM|: @laitxrres pior que eu ouvi e também gostei da música hahaha
|TWEET_ID|: 854816351617253376	|MENSAGEM|: acho que é amanhã que eu vou conhecer esse baile da gaiola, show do Filipe Ret é bah
|TWEET_ID|: 854816351864725505	|MENSAGEM|: @majuliazinha Só na próxima temporada agora
|TWEET_ID|: 854816351885701121	|MENSAGEM|: A crush tá fazendo de tudo pra me ajudar a estudar pra prova de amanhã
|TWEET_ID|: 854816351927623680	|MENSAGEM|: É cada foto que vc é obrigada a ver. Misericórdia. 🙄
|TWEET_ID|: 854816352024096769	|MENSAGEM|: @boquetaxii também estoooooou
|TWEET_ID|: 854816352300924928	|MENSAGEM|: @Milenaraay olha elaaaaaaa 🤗
|TWEET_ID|: 854816352422555649	|MENSAGEM|: Um brinde!
🍻🍻🍻 https://t.co/Cdzlith0x2
|TWEET_ID|: 854816352640565249	|MENSAGEM|: Ñ dou conta de acompanhar tantos vídeos de reactions gringos dos b-armys nos shows. Man, a gente tá muito famosinho kkkkkkkk
|TWEET_ID|: 854816352661639170	|MENSAGEM|: ♥ღ Coisas Importantes a Aprender Planeje para o futuro. Não estava chovendo quando Noé construiu a Arca♥ღ
|TWEET_ID|: 854816352875548672	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854816353206902786	|MENSAGEM|: lady bug - Miraculous - Centro Mesa - MD - aniversário da minha filha https://t.co/34qGSozYNF
|TWEET_ID|: 854816353685045252	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854816354209341441	|MENSAGEM|: aí eu apago tudo porq briso demais
|TWEET_ID|: 854816354234445825	|MENSAGEM|: Temer deve ser investigado por pedido de propina, diz PSOL ao STF https://t.co/Lzl89naNoe
|TWEET_ID|: 854816354276397060	|MENSAGEM|: @gumelah Bem sua cara miga kkkkkkkkk
|TWEET_ID|: 854816354951712768	|MENSAGEM|: só pode tá testando minha paciência
|TWEET_ID|: 854816355165626368	|MENSAGEM|: @BFencerMusashi @kucheat_ CLARO QUE É AS 4H20
|TWEET_ID|: 854816355241086976	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854831714467799042	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854831714757218306	|MENSAGEM|: @debrisss quando eh o meu time eh a pior coisa, mas o dos outros...
|TWEET_ID|: 854831715226988545	|MENSAGEM|: @JuAlvarenga13 Ou a gente vai se arrumar juntas?
|TWEET_ID|: 854831715541540864	|MENSAGEM|: Estar disposto a assumir um risco de fé e saia da sua zona de conforto! https://t.co/BTJkltGDGy
|TWEET_ID|: 854831715726045188	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 854986123868868608	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 855170442595880964	|MENSAGEM|: @wevertonarguile Blz nego
|TWEET_ID|: 855170442637783041	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 855170443057270790	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 855170443237609472	|MENSAGEM|: @PDaVidaPamela Vai com calma, não tô preparada pra ser dinda
|TWEET_ID|: 855170443334098944	|MENSAGEM|: Nem sei se vou p roda
|TWEET_ID|: 855170443598336000	|MENSAGEM|: @MarvelBR Capitão América vilão esse tempo todo, Wolverine e Bruce Banner morrem, Thor sem o Mjolnir. O que houve com o universo 616?
|TWEET_ID|: 855170443640274945	|MENSAGEM|: A minha irmã Sarah é um exemplo p sociedade
|TWEET_ID|: 855170443719843841	|MENSAGEM|: Estamos ao vivo. Coloque seu nome para a oração. Será um prazer!!! 
Quem está em Curitiba ligue… https://t.co/QVhOoxgyvw
|TWEET_ID|: 855170443799560193	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 855170443942219776	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 855170444571414528	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 855170444630134786	|MENSAGEM|: O terror desse p.i será o site.
Ja to até vendo
|TWEET_ID|: 855170444789518336	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 855170445313798144	|MENSAGEM|: Ja ja mais um culto de libertação. Vai ser uma benção
|TWEET_ID|: 855170445330534401	|MENSAGEM|: @babi Mas gente isso tá errado um mulherão desses vei
|TWEET_ID|: 855170446555217921	|MENSAGEM|: @Leonildojunio vem cmg gafanhoto
|TWEET_ID|: 855170446999908352	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 855170447469629444	|MENSAGEM|: @InfosEmillyA @yaxfalou Nooossa
|TWEET_ID|: 855170447872323584	|MENSAGEM|: To seriamente apaixonada nesse video💛 https://t.co/CiNveykgkp
|TWEET_ID|: 855170447918473217	|MENSAGEM|: Me indiquem 
Livros 
Pliiiiis 😉
|TWEET_ID|: 855170448266588161	|MENSAGEM|: acho que chega em um ponto em que a banda de pop punk amadurece o bastante pra você conseguir perceber pelas músicas
|TWEET_ID|: 855170448291745793	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 855170448342044672	|MENSAGEM|: meu alinhamento hoje é chaotic TIRED
|TWEET_ID|: 855185805123473408	|MENSAGEM|: @michujohnson Feliz dia amigui 😛
|TWEET_ID|: 855185805161234432	|MENSAGEM|: falei com meu vô q qm inventou a baleia azul foi o pt
|TWEET_ID|: 855185805496778753	|MENSAGEM|: Gostei de um vídeo @YouTube https://t.co/Me8n6b3nml
|TWEET_ID|: 855185805622603776	|MENSAGEM|: Quando a preguiça é maior https://t.co/T6bYG4fByR
|TWEET_ID|: 855185805672841218	|MENSAGEM|: A cada entrega de material do CAVE, a Amazônia faz uma festinha de luto as suas irmãs árvores.
|TWEET_ID|: 855185805731655681	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 855185806079787008	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 855185806872518657	|MENSAGEM|: @josyaneredfox11 @GercinoPE_SP @Selakantus @mimiros9 @Gloria32548871 @d308efd966a5418 @cleidemodaf9… https://t.co/KabJt8iUFY
|TWEET_ID|: 855185806952148993	|MENSAGEM|: Tô quase dormindo aqui, AF
|TWEET_ID|: 855185807333888007	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 855185807526834176	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 855185807883284481	|MENSAGEM|: @Felipereisbc sim  entendo
|TWEET_ID|: 855185807971422209	|MENSAGEM|: Desanima assistir jogo do grêmio
|TWEET_ID|: 855185807988207616	|MENSAGEM|: Mulher com câncer é autorizada a abortar para fazer quimioterapia https://t.co/k8fgy1OulP
|TWEET_ID|: 855185808227266560	|MENSAGEM|: tudo pra não deixar a bola sair pra linha de fundo
|TWEET_ID|: 855185808285892609	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 855185808386650113	|MENSAGEM|: @PedroMantovanel Eu vi kkkkkkkk
|TWEET_ID|: 855185808403419138	|MENSAGEM|: Gostei de você porque suas desgraças parecem com as minhas.
|TWEET_ID|: 855185808751558657	|MENSAGEM|: @thiifate @g1 Quem tá falando isso é você o melhor fale por você a única coisa que eu sei que só dá para provar algo quando tem prova
|TWEET_ID|: 855185809103876096	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 855185809279995904	|MENSAGEM|: queria entender oq se passa pela cabeça das pessoas
|TWEET_ID|: 855185809317793792	|MENSAGEM|: @flaviofachel Somos 7 milhões nesse momento!
|TWEET_ID|: 855185809594626052	|MENSAGEM|: EU TO RACHANDO MT COM O CATRA JESUS ELE É O HOMEM DA MINHA VIDA
|TWEET_ID|: 855185810374754305	|MENSAGEM|: boooanoiteee
|TWEET_ID|: 855185810609537024	|MENSAGEM|: Obrigada por todo apoio @bieberfollowBRA, Brazil loves you @justinbieber 🔥🇧🇷❤️. https://t.co/DMHIp8YvGR
|TWEET_ID|: 855185810945191936	|MENSAGEM|: @Astrid_Libre @effectemilly Talvez fui mal interpretada pelo termo "sacanagem" mas só quis dizer que eh triste ver… https://t.co/YLf0pbsqPC
|TWEET_ID|: 855185810991218690	|MENSAGEM|: Passei a tarde toda com Lavínia hj😍💑
|TWEET_ID|: 855185811016474624	|MENSAGEM|: Câncer de pele localmente avançado Tratamento para a forma mais comum de câncer de pele avançado A Agência de Adm https://t.co/buCMn2XA40
|TWEET_ID|: 855185811192631296	|MENSAGEM|: Gostei de um vídeo @YouTube https://t.co/CewlIILq08 Throttle Remastered : Conferindo o Game
